Name,city_ibge_code,estimated_population_2019
Telêmaco Borba-PR,4127106.0,78974.0
Teixeira Soares-PR,4127007.0,12367.0
Ibitiúra de Minas-MG,3129905.0,3488.0
Terra Rica-PR,4127304.0,16789.0
Santa Rita de Caldas-MG,3159209.0,8949.0
Tapira-PR,4126900.0,5539.0
Tapejara-PR,4126801.0,16205.0
Miguel Calmon-BA,2921203.0,26023.0
Tamboara-PR,4126702.0,5120.0
Brejo Santo-CE,2302503.0,49477.0
Tamarana-PR,4126678.0,14797.0
Milagres-BA,2921302.0,10950.0
Governador Valadares-MG,3127701.0,279885.0
Capistrano-CE,2302909.0,17738.0
Mairi-BA,2920106.0,18676.0
Jussari-BA,2918555.0,5833.0
Barra dos Coqueiros-SE,2800605.0,30407.0
Jussiape-BA,2918605.0,6186.0
Guarani-MG,3128402.0,8911.0
Areia Branca-SE,2800506.0,18542.0
Lafaiete Coutinho-BA,2918704.0,3724.0
Santa Helena de Minas-MG,3157658.0,6366.0
Arauá-SE,2800407.0,10056.0
Lagoa Real-BA,2918753.0,15665.0
Cariús-CE,2303303.0,18699.0
Aracaju-SE,2800308.0,657013.0
Laje-BA,2918803.0,23840.0
Aquidabã-SE,2800209.0,21563.0
Santa Juliana-MG,3157708.0,14003.0
Amparo de São Francisco-SE,2800100.0,2374.0
Boquim-SE,2800670.0,26816.0
Santa Fé de Minas-MG,3157609.0,3846.0
Lagamar-MG,3137106.0,7613.0
Brejo Grande-SE,2800704.0,8309.0
Jiquiriçá-BA,2918209.0,14537.0
Cedro de São João-SE,2801603.0,5897.0
Guaranésia-MG,3128303.0,19021.0
Jitaúna-BA,2918308.0,11166.0
Santa Efigênia de Minas-MG,3157500.0,4409.0
Carmópolis-SE,2801504.0,16634.0
Cascavel-CE,2303501.0,71743.0
Carira-SE,2801405.0,22082.0
João Dourado-BA,2918357.0,25188.0
Lajedinho-BA,2919009.0,3783.0
Juazeiro-BA,2918407.0,216707.0
Canindé de São Francisco-SE,2801207.0,29900.0
Jucuruçu-BA,2918456.0,9126.0
Canhoba-SE,2801108.0,4008.0
Campo do Brito-SE,2801009.0,18109.0
Jussara-BA,2918506.0,15284.0
Carnaubal-CE,2303402.0,17606.0
Capela-SE,2801306.0,34213.0
Lajedo do Tabocal-BA,2919058.0,8562.0
Ladainha-MG,3137007.0,18111.0
Santa Margarida-MG,3157906.0,16208.0
Macururé-BA,2919900.0,7824.0
Madre de Deus-BA,2919926.0,21093.0
Guapé-MG,3128105.0,14245.0
Ângulo-PR,4101150.0,2928.0
Xambrê-PR,4128807.0,5679.0
Maetinga-BA,2919959.0,3161.0
Maiquinique-BA,2920007.0,10112.0
Guanhães-MG,3128006.0,34319.0
Vitorino-PR,4128708.0,6838.0
Virmond-PR,4128658.0,4023.0
Wenceslau Braz-PR,4128500.0,19414.0
Cumbe-SE,2801900.0,3987.0
Macaúbas-BA,2919801.0,49826.0
Macarani-BA,2919702.0,18755.0
Lajedão-BA,2918902.0,3955.0
Cariré-CE,2303105.0,18448.0
Lamarão-BA,2919108.0,8307.0
Ibirité-MG,3129806.0,180204.0
Santa Luzia-MG,3157807.0,219134.0
Lapão-BA,2919157.0,27223.0
Lauro de Freitas-BA,2919207.0,198440.0
Lençóis-BA,2919306.0,11409.0
Caririaçu-CE,2303204.0,26965.0
Licínio de Almeida-BA,2919405.0,12388.0
Livramento de Nossa Senhora-BA,2919504.0,45732.0
Luís Eduardo Magalhães-BA,2919553.0,87519.0
Macajuba-BA,2919603.0,11348.0
Caridade-CE,2303006.0,22547.0
Guaraciaba-MG,3128204.0,10324.0
Guaraciama-MG,3128253.0,4972.0
Ribeirão do Largo-BA,2926657.0,5812.0
Palotina-PR,4117909.0,31846.0
Santo Hipólito-MG,3160603.0,3087.0
Teotônio Vilela-AL,2709152.0,44169.0
Cafeara-PR,4103404.0,2934.0
General Carneiro-PR,4108502.0,13710.0
Silvianópolis-MG,3167400.0,6238.0
Fênix-PR,4107702.0,4762.0
São Miguel das Matas-BA,2929404.0,11675.0
Francisco Beltrão-PR,4108403.0,91093.0
São Sebastião do Passé-BA,2929503.0,44300.0
Jequitinhonha-MG,3135803.0,25391.0
Brasilândia do Sul-PR,4103370.0,2651.0
São José do Jacuípe-BA,2929370.0,10462.0
Senhora dos Remédios-MG,3166204.0,10459.0
Guamiranga-PR,4108957.0,8739.0
Borrazópolis-PR,4103305.0,6592.0
São Gonçalo dos Campos-BA,2929305.0,37550.0
Érico Cardoso-BA,2900504.0,10610.0
Guairaçá-PR,4108908.0,6581.0
Dores do Turvo-MG,3123304.0,4259.0
Sericita-MG,3166303.0,7326.0
Grandes Rios-PR,4108700.0,5618.0
Estiva-MG,3124500.0,11354.0
Goioxim-PR,4108650.0,7111.0
São José da Vitória-BA,2929354.0,5657.0
Goioerê-PR,4108601.0,28884.0
Braganey-PR,4103354.0,5427.0
Godoy Moreira-PR,4108551.0,2946.0
Água Fria-BA,2900405.0,16970.0
Cafelândia-PR,4103453.0,18120.0
Francisco Alves-PR,4108320.0,6046.0
Silveirânia-MG,3167301.0,2261.0
Serra Azul de Minas-MG,3166501.0,4293.0
Flor da Serra do Sul-PR,4107850.0,4624.0
Figueira-PR,4107751.0,7770.0
Cambira-PR,4103800.0,7865.0
Floraí-PR,4107801.0,4929.0
Espera Feliz-MG,3124203.0,24951.0
Tanhaçu-BA,2931004.0,20403.0
Fernandes Pinheiro-PR,4107736.0,5646.0
Tanque Novo-BA,2931053.0,17366.0
Tanque d'Arca-AL,2709004.0,6162.0
Mariópolis-PR,4115309.0,6610.0
Doresópolis-MG,3123403.0,1527.0
Guapirama-PR,4109005.0,3802.0
Espinosa-MG,3124302.0,31617.0
Tabocas do Brejo Velho-BA,2930907.0,12518.0
Foz do Jordão-PR,4108452.0,4650.0
Sítio do Mato-BA,2930758.0,13012.0
Espírito Santo do Dourado-MG,3124401.0,4692.0
Sítio do Quinto-BA,2930766.0,9986.0
Foz do Iguaçu-PR,4108304.0,258532.0
Seritinga-MG,3166402.0,1851.0
Floresta-PR,4107900.0,6774.0
Cafezal do Sul-PR,4103479.0,4044.0
Califórnia-PR,4103503.0,8570.0
Flórida-PR,4108106.0,2689.0
Taquarana-AL,2709103.0,19980.0
Florestópolis-PR,4108007.0,10548.0
Xique-Xique-BA,2933604.0,46483.0
Cambará-PR,4103602.0,25360.0
Formosa do Oeste-PR,4108205.0,6578.0
Guaporema-PR,4109104.0,2243.0
São Gabriel-BA,2929255.0,18793.0
Souto Soares-BA,2930808.0,16979.0
Santana do Mundaú-AL,2708105.0,10740.0
Jesuânia-MG,3135902.0,4787.0
Senhora de Oliveira-MG,3166006.0,5786.0
Bela Vista do Paraíso-PR,4102802.0,15397.0
Castro-PR,4104907.0,71484.0
Sátiro Dias-BA,2929701.0,17273.0
Ibema-PR,4109757.0,6352.0
São Desidério-BA,2928901.0,33742.0
Bituruna-PR,4102901.0,16389.0
Ibaiti-PR,4109708.0,31364.0
Icaraíma-PR,4109906.0,7904.0
Bela Vista da Caroba-PR,4102752.0,3511.0
Barracão-PR,4102604.0,10275.0
Estrela do Sul-MG,3124807.0,7978.0
Serrolândia-BA,2930600.0,13397.0
Imbituva-PR,4110102.0,32564.0
Simões Filho-BA,2930709.0,134377.0
Barra do Jacaré-PR,4102703.0,2781.0
Boa Esperança-PR,4103008.0,4105.0
Imbaú-PR,4110078.0,13111.0
Iguatu-PR,4110052.0,2256.0
Sobradinho-BA,2930774.0,23191.0
Iguaraçu-PR,4110003.0,4404.0
União dos Palmares-AL,2709301.0,65611.0
Boa Esperança do Iguaçu-PR,4103024.0,2503.0
Ijaci-MG,3130408.0,6550.0
Dores do Indaiá-MG,3123205.0,13483.0
Bocaiúva do Sul-PR,4103107.0,12944.0
São Félix-BA,2929008.0,14740.0
Guaraniaçu-PR,4109302.0,12472.0
São Félix do Coribe-BA,2929057.0,15391.0
Simonésia-MG,3167608.0,19633.0
Bom Jesus do Sul-PR,4103156.0,3541.0
Guarapuava-PR,4109401.0,181504.0
Traipu-AL,2709202.0,27715.0
Bom Sucesso-PR,4103206.0,7032.0
Guaraci-PR,4109203.0,5502.0
Estrela Dalva-MG,3124609.0,2343.0
Bom Sucesso do Sul-PR,4103222.0,3264.0
Satuba-AL,2708907.0,13828.0
Senhora do Porto-MG,3166105.0,3523.0
Honório Serpa-PR,4109658.0,5211.0
São Domingos-BA,2928950.0,9058.0
Guaíra-PR,4108809.0,33119.0
São Felipe-BA,2929107.0,21074.0
Guaratuba-PR,4109609.0,37067.0
Boa Ventura de São Roque-PR,4103040.0,6387.0
Guaraqueçaba-PR,4109500.0,7636.0
Boa Vista da Aparecida-PR,4103057.0,7591.0
São Francisco do Conde-BA,2929206.0,39802.0
Estrela do Indaiá-MG,3124708.0,3500.0
Esmeraldas-MG,3124104.0,70552.0
Cambé-PR,4103701.0,106533.0
Serra da Saudade-MG,3166600.0,781.0
Ubatã-BA,2932309.0,27035.0
Contenda-PR,4106209.0,18584.0
Vereda-BA,2933257.0,6205.0
Conselheiro Mairinck-PR,4106100.0,3860.0
Candói-PR,4104428.0,15979.0
Engenheiro Navarro-MG,3123809.0,7242.0
São José da Laje-AL,2708303.0,23927.0
Cantagalo-PR,4104451.0,13317.0
Congonhinhas-PR,4106001.0,8818.0
Ubaíra-BA,2932101.0,19895.0
Jequitaí-MG,3135605.0,7531.0
Serranópolis de Minas-MG,3166956.0,4781.0
Vera Cruz-BA,2933208.0,43223.0
Sete Lagoas-MG,3167202.0,239639.0
Corbélia-PR,4106308.0,17071.0
Corumbataí do Sul-PR,4106555.0,3219.0
Entre Folhas-MG,3123858.0,5370.0
Tucano-BA,2931905.0,50687.0
Coronel Vivida-PR,4106506.0,20734.0
Coronel Domingos Soares-PR,4106456.0,7497.0
Uauá-BA,2932002.0,24240.0
Colorado-PR,4105904.0,24012.0
Serranos-MG,3167004.0,1963.0
Vitória da Conquista-BA,2933307.0,338480.0
São Miguel dos Campos-AL,2708600.0,61251.0
Cornélio Procópio-PR,4106407.0,47845.0
Campo do Tenente-PR,4104105.0,7971.0
Ubaitaba-BA,2932200.0,19056.0
Durandé-MG,3123528.0,7841.0
Uibaí-BA,2932408.0,13887.0
Colombo-PR,4105805.0,243726.0
Uruçuca-BA,2932705.0,20519.0
Serro-MG,3167103.0,20966.0
Carlópolis-PR,4104709.0,14320.0
Valença-BA,2932903.0,96562.0
Cerro Azul-PR,4105201.0,17779.0
Imbé de Minas-MG,3130556.0,6903.0
Elói Mendes-MG,3123601.0,28076.0
São José da Tapera-AL,2708402.0,32260.0
Centenário do Sul-PR,4105102.0,10827.0
Catanduvas-PR,4105003.0,10189.0
Utinga-BA,2932804.0,19178.0
Valente-BA,2933000.0,28473.0
Cascavel-PR,4104808.0,328454.0
Chopinzinho-PR,4105409.0,19254.0
São Luís do Quitunde-AL,2708501.0,34555.0
Capanema-PR,4104501.0,19124.0
Clevelândia-PR,4105706.0,16559.0
Umburanas-BA,2932457.0,19222.0
Engenheiro Caldas-MG,3123700.0,11134.0
Capitão Leônidas Marques-PR,4104600.0,15780.0
Cidade Gaúcha-PR,4105607.0,12652.0
Varzedo-BA,2933174.0,8838.0
Cianorte-PR,4105508.0,82620.0
Carambeí-PR,4104659.0,23415.0
Urandi-BA,2932606.0,16658.0
Una-BA,2932507.0,19002.0
Cruz Machado-PR,4106803.0,18708.0
Campo Mourão-PR,4104303.0,94859.0
Jenipapo de Minas-MG,3135456.0,7692.0
Engenheiro Beltrão-PR,4107504.0,14000.0
Doutor Ulysses-PR,4128633.0,5580.0
Campina da Lagoa-PR,4103909.0,14202.0
Serra do Salitre-MG,3166808.0,11582.0
Tapiramutá-BA,2931301.0,17010.0
Douradina-PR,4107256.0,8747.0
Dois Vizinhos-PR,4107207.0,40641.0
Teixeira de Freitas-BA,2931350.0,160487.0
São Miguel dos Milagres-AL,2708709.0,7951.0
Doutor Camargo-PR,4107306.0,5979.0
Diamante do Sul-PR,4107124.0,3439.0
Setubinha-MG,3165552.0,12258.0
Fazenda Rio Grande-PR,4107652.0,100209.0
Senador Rui Palmeira-AL,2708956.0,13870.0
Tanquinho-BA,2931103.0,7918.0
Faxinal-PR,4107603.0,17251.0
Farol-PR,4107553.0,3089.0
Douradoquara-MG,3123502.0,1908.0
Espigão Alto do Iguaçu-PR,4107546.0,4117.0
Esperança Nova-PR,4107520.0,1698.0
Campina Grande do Sul-PR,4104006.0,43288.0
Enéas Marques-PR,4107405.0,5961.0
Taperoá-BA,2931202.0,21074.0
Wanderley-BA,2933455.0,12238.0
São Sebastião-AL,2708808.0,34152.0
Entre Rios do Oeste-PR,4107538.0,4539.0
Wenceslau Guimarães-BA,2933505.0,21101.0
Barbosa Ferraz-PR,4102505.0,11568.0
Campina do Simão-PR,4103958.0,3887.0
Curitiba-PR,4106902.0,1933105.0
Cruzmaltina-PR,4106852.0,2950.0
Terra Nova-BA,2931707.0,13033.0
Ilicínea-MG,3130507.0,12375.0
Entre Rios de Minas-MG,3123908.0,15298.0
São Brás-AL,2708204.0,6961.0
Teolândia-BA,2931608.0,14943.0
Várzea da Roça-BA,2933059.0,14104.0
Campo Magro-PR,4104253.0,29318.0
Cruzeiro do Sul-PR,4106704.0,4469.0
Cruzeiro do Oeste-PR,4106605.0,20932.0
Tremedal-BA,2931806.0,16394.0
Várzea Nova-BA,2933158.0,12697.0
Cruzeiro do Iguaçu-PR,4106571.0,4252.0
Serrania-MG,3166907.0,7669.0
Wagner-BA,2933406.0,9345.0
Diamante do Norte-PR,4107108.0,5087.0
Diamante D'Oeste-PR,4107157.0,5253.0
Ervália-MG,3124005.0,18895.0
Campo Bonito-PR,4104055.0,3833.0
Teodoro Sampaio-BA,2931400.0,7425.0
Jequeri-MG,3135506.0,12386.0
Céu Azul-PR,4105300.0,11765.0
Cândido de Abreu-PR,4104402.0,15018.0
Campo Largo-PR,4104204.0,132002.0
Teofilândia-BA,2931509.0,22518.0
Curiúva-PR,4107009.0,15101.0
Jequitibá-MG,3135704.0,5211.0
Serra dos Aimorés-MG,3166709.0,8699.0
Várzea do Poço-BA,2933109.0,9170.0
Ibiporã-PR,4109807.0,54558.0
Jandaia do Sul-PR,4112108.0,21176.0
Arapoti-PR,4101606.0,28115.0
Santo Amaro-BA,2928604.0,60069.0
Mangueirinha-PR,4114401.0,16714.0
Jesuítas-PR,4112751.0,8412.0
Arapongas-PR,4101507.0,123027.0
Apucarana-PR,4101408.0,134996.0
Joaquim Távora-PR,4112801.0,11908.0
Felisburgo-MG,3125606.0,7457.0
Santanópolis-BA,2928307.0,8943.0
Dores de Campos-MG,3123007.0,10153.0
Jundiaí do Sul-PR,4112900.0,3292.0
Alcântaras-CE,2300507.0,11714.0
Fernandes Tourinho-MG,3125804.0,3431.0
Acarape-CE,2300150.0,14929.0
Juranda-PR,4112959.0,7340.0
Jussara-PR,4113007.0,7013.0
Serrinha-BA,2930501.0,80861.0
Santana-BA,2928208.0,26614.0
Kaloré-PR,4113106.0,4100.0
Manfrinópolis-PR,4114351.0,2571.0
Senador Amaral-MG,3165578.0,5356.0
Salvador-BA,2927408.0,2872347.0
Jataizinho-PR,4112702.0,12588.0
Jardim Alegre-PR,4112504.0,11328.0
Araucária-PR,4101804.0,143843.0
Jaguariaíva-PR,4112009.0,34857.0
Sapeaçu-BA,2929602.0,17398.0
Araruna-PR,4101705.0,13970.0
Sobrália-MG,3167707.0,5553.0
Santa Cruz Cabrália-BA,2927705.0,27778.0
Janiópolis-PR,4112207.0,5245.0
Arapuã-PR,4101655.0,3068.0
Santo Estêvão-BA,2928802.0,52850.0
Japira-PR,4112306.0,4994.0
Jardim Olinda-PR,4112603.0,1331.0
Japurá-PR,4112405.0,9425.0
Faria Lemos-MG,3125309.0,3241.0
Santa Luzia do Norte-AL,2707909.0,7296.0
Marechal Cândido Rondon-PR,4114609.0,52944.0
Alto Paraná-PR,4100608.0,14770.0
Abaiara-CE,2300101.0,11737.0
Ruy Barbosa-BA,2927200.0,30814.0
Manoel Ribas-PR,4114500.0,13502.0
Salinas da Margarida-BA,2927309.0,15667.0
Santo Antônio de Jesus-BA,2928703.0,101512.0
Santaluz-BA,2928000.0,37348.0
Lapa-PR,4113205.0,48163.0
Mandirituba-PR,4114302.0,26869.0
Lobato-PR,4113601.0,4787.0
Acopiara-CE,2300309.0,54270.0
Sarzedo-MG,3165537.0,32752.0
Santa Luzia-BA,2928059.0,12597.0
Santa Bárbara-BA,2927507.0,20791.0
Amaporã-PR,4100905.0,6257.0
Felício dos Santos-MG,3125408.0,4753.0
Mamborê-PR,4114005.0,13132.0
Dona Euzébia-MG,3122900.0,6572.0
Londrina-PR,4113700.0,569733.0
Roteiro-AL,2707800.0,6664.0
Santa Inês-BA,2927903.0,10631.0
Alto Piquiri-PR,4100707.0,9836.0
Luiziana-PR,4113734.0,7262.0
Santa Cruz da Vitória-BA,2927804.0,6315.0
Lunardelli-PR,4113759.0,4794.0
Altônia-PR,4100509.0,22056.0
Sardoá-MG,3165503.0,6300.0
Igaratinga-MG,3130200.0,10860.0
Lupionópolis-PR,4113809.0,4920.0
Mallet-PR,4113908.0,13630.0
Alvorada do Sul-PR,4100806.0,11406.0
Mandaguari-PR,4114203.0,34400.0
Sem-Peixe-MG,3165560.0,2633.0
Antônio Olinto-PR,4101309.0,7434.0
Antonina-PR,4101200.0,18980.0
Andirá-PR,4101101.0,20031.0
Joaíma-MG,3136009.0,15432.0
Santa Brígida-BA,2927606.0,14213.0
Santa Teresinha-BA,2928505.0,10405.0
Laranjal-PR,4113254.0,5852.0
Alto Paraíso-PR,4128625.0,2741.0
Anahy-PR,4101051.0,2801.0
Acaraú-CE,2300200.0,62641.0
Ampére-PR,4101002.0,19152.0
Laranjeiras do Sul-PR,4113304.0,32073.0
Leópolis-PR,4113403.0,3954.0
Felixlândia-MG,3125705.0,15336.0
Santa Rita de Cássia-BA,2928406.0,28338.0
Lidianópolis-PR,4113429.0,3310.0
Lindoeste-PR,4113452.0,4676.0
São Bento Abade-MG,3160801.0,5286.0
Santa Maria da Vitória-BA,2928109.0,39845.0
Mandaguaçu-PR,4114104.0,22819.0
Jordânia-MG,3136504.0,10812.0
Jaíba-MG,3135050.0,38909.0
Loanda-PR,4113502.0,23086.0
Soledade de Minas-MG,3167806.0,6151.0
Sapucaí-Mirim-MG,3165404.0,6930.0
Fama-MG,3125200.0,2377.0
Ariranha do Ivaí-PR,4101853.0,2108.0
Aiuaba-CE,2300408.0,17399.0
Rio do Antônio-BA,2926806.0,15371.0
Ewbank da Câmara-MG,3125002.0,3913.0
Sento Sé-BA,2930204.0,40684.0
Bandeirantes-PR,4102406.0,31367.0
Balsa Nova-PR,4102307.0,12941.0
Itambaracá-PR,4111001.0,6582.0
Ferros-MG,3125903.0,9820.0
Atalaia-PR,4102208.0,3892.0
Itambé-PR,4111100.0,6108.0
Itapejara d'Oeste-PR,4111209.0,11964.0
Água Branca-AL,2700102.0,20196.0
Assis Chateaubriand-PR,4102000.0,33362.0
Viçosa-AL,2709400.0,25733.0
Marilena-PR,4115002.0,7076.0
Itaperuçu-PR,4111258.0,28634.0
Inácio Martins-PR,4110201.0,11125.0
Senhor do Bonfim-BA,2930105.0,79015.0
Rio do Pires-BA,2926905.0,11655.0
Itaúna do Sul-PR,4111308.0,2865.0
Marialva-PR,4114807.0,35496.0
Astorga-PR,4102109.0,26111.0
Florestal-MG,3126000.0,7461.0
Serra do Ramalho-BA,2930154.0,31472.0
Rio de Contas-BA,2926707.0,12989.0
Joanésia-MG,3136108.0,4573.0
Irati-PR,4110706.0,60727.0
Iracema do Oeste-PR,4110656.0,2288.0
Dores de Guanhães-MG,3123106.0,5169.0
Adrianópolis-PR,4100202.0,5919.0
Iporã-PR,4110607.0,13926.0
Serra Preta-BA,2930402.0,14878.0
Iretama-PR,4110805.0,10169.0
Marilândia do Sul-PR,4114906.0,8836.0
Serra Dourada-BA,2930303.0,17386.0
Agudos do Sul-PR,4100301.0,9371.0
Mariluz-PR,4115101.0,10345.0
Itaguajé-PR,4110904.0,4466.0
Ipiranga-PR,4110508.0,15172.0
Itaipulândia-PR,4110953.0,11176.0
Maringá-PR,4115200.0,423666.0
Senador Firmino-MG,3165701.0,7812.0
Indianópolis-PR,4110409.0,4457.0
Iguatama-MG,3130309.0,7947.0
Extrema-MG,3125101.0,36225.0
Rio Largo-AL,2707701.0,75120.0
Ivaí-PR,4111407.0,13879.0
Saúde-BA,2929800.0,12913.0
Sebastião Laranjeiras-BA,2930006.0,11434.0
Jaboti-PR,4111704.0,5274.0
Jacarezinho-PR,4111803.0,39378.0
Almirante Tamandaré-PR,4100400.0,118623.0
Altamira do Paraná-PR,4100459.0,1942.0
Senador Modestino Gonçalves-MG,3165909.0,4156.0
Maria Helena-PR,4114708.0,5677.0
Santos Dumont-MG,3160702.0,46487.0
Rodelas-BA,2927101.0,9331.0
Saubara-BA,2929750.0,12043.0
Jaguapitã-PR,4111902.0,13620.0
Assaí-PR,4101903.0,15119.0
Maripá-PR,4115358.0,5603.0
Rio Real-BA,2927002.0,40732.0
Eugenópolis-MG,3124906.0,11275.0
Jeceaba-MG,3135407.0,4912.0
Simão Pereira-MG,3167509.0,2615.0
Ivaiporã-PR,4111506.0,31984.0
São Brás do Suaçuí-MG,3160900.0,3738.0
Seabra-BA,2929909.0,44091.0
Fervedouro-MG,3125952.0,11006.0
Ivatuba-PR,4111605.0,3259.0
Senador José Bento-MG,3165800.0,1502.0
Altaneira-CE,2300606.0,7586.0
Santana do Ipanema-AL,2708006.0,47654.0
Senador Cortes-MG,3165602.0,2005.0
Ivaté-PR,4111555.0,8185.0
Inajá-PR,4110300.0,3109.0
Joaquim Felício-MG,3136405.0,4695.0
Aparecida d'Oeste-SP,3502606.0,4196.0
Arapeí-SP,3503158.0,2469.0
Vigia-PA,1508209.0,53686.0
Acreúna-GO,5200134.0,22366.0
Alenquer-PA,1500404.0,56789.0
Bragança-PA,1501709.0,127686.0
Barrinha-SP,3505609.0,32812.0
Cabrália Paulista-SP,3508306.0,4264.0
Adelândia-GO,5200159.0,2516.0
Barra do Chapéu-SP,3505351.0,5724.0
Breu Branco-PA,1501782.0,66046.0
Chaves-PA,1502509.0,23717.0
Uruará-PA,1508159.0,45476.0
Serra Azul-SP,3551405.0,14662.0
Colares-PA,1502608.0,12085.0
Benevides-PA,1501501.0,62737.0
Santana do Araguaia-PA,1506708.0,72817.0
São Félix do Xingu-PA,1507300.0,128481.0
Corumbaíba-GO,5205901.0,9723.0
Beruri-AM,1300631.0,19679.0
Aramina-SP,3503000.0,5620.0
Cumari-GO,5206602.0,2854.0
Alambari-SP,3500758.0,6025.0
Sagres-SP,3544707.0,2432.0
Apiaí-SP,3502705.0,24374.0
Batatais-SP,3505906.0,62508.0
São Geraldo do Araguaia-PA,1507458.0,24847.0
Óleo-SP,3533809.0,2496.0
São Sebastião do Uatumã-AM,1303957.0,14020.0
Anhanguera-GO,5201207.0,1149.0
Socorro-SP,3552106.0,41005.0
Brasil Novo-PA,1501725.0,15086.0
Salto Grande-SP,3545407.0,9331.0
Araraquara-SP,3503208.0,236072.0
Arandu-SP,3503109.0,6357.0
Colinas do Sul-GO,5205521.0,3382.0
Sete Barras-SP,3551801.0,12832.0
São Luiz do Paraitinga-SP,3550001.0,10687.0
São Pedro do Turvo-SP,3550506.0,7666.0
Itacoatiara-AM,1301902.0,101337.0
São Francisco do Pará-PA,1507409.0,15882.0
Santarém-PA,1506807.0,304589.0
Boca do Acre-AM,1300706.0,34308.0
Araçatuba-SP,3502804.0,197016.0
Brejo Grande do Araguaia-PA,1501758.0,7380.0
São João da Ponta-PA,1507466.0,6139.0
Tracuateua-PA,1508035.0,30959.0
Afuá-PA,1500305.0,39218.0
São João de Pirabas-PA,1507474.0,23045.0
Abadia de Goiás-GO,5200050.0,8773.0
São Manuel-SP,3550100.0,40954.0
Araras-SP,3503307.0,134236.0
Senador José Porfírio-PA,1507805.0,11658.0
Terra Santa-PA,1507979.0,18769.0
Americana-SP,3501608.0,239597.0
Alto Paraíso de Goiás-GO,5200605.0,7624.0
Buritizal-SP,3508207.0,4481.0
Bastos-SP,3505807.0,20953.0
Autazes-AM,1300300.0,39565.0
Andradina-SP,3502101.0,57157.0
Araçariguama-SP,3502754.0,22364.0
Sapucaia-PA,1507755.0,5930.0
Severínia-SP,3551900.0,17496.0
Cachoeira do Arari-PA,1502004.0,23767.0
São Lourenço da Serra-SP,3549953.0,15825.0
Alto Horizonte-GO,5200555.0,6414.0
Acará-PA,1500206.0,55591.0
Canaã dos Carajás-PA,1502152.0,37085.0
São Domingos do Araguaia-PA,1507151.0,25557.0
Silveiras-SP,3552007.0,6302.0
Crixás-GO,5206404.0,16949.0
Sales Oliveira-SP,3544905.0,11890.0
Salmourão-SP,3545100.0,5300.0
Serrana-SP,3551504.0,45107.0
Cristianópolis-GO,5206305.0,2966.0
Alvorada do Norte-GO,5200803.0,8660.0
Américo de Campos-SP,3501806.0,5969.0
Barretos-SP,3505500.0,122098.0
Boa Vista do Ramos-AM,1300680.0,19207.0
Almeirim-PA,1500503.0,34109.0
Cachoeira do Piriá-PA,1501956.0,33900.0
Salesópolis-SP,3545001.0,17139.0
Américo Brasiliense-SP,3501707.0,40504.0
Tapauá-AM,1304104.0,17156.0
Tomé-Açu-PA,1508001.0,63447.0
Trairão-PA,1508050.0,18989.0
Analândia-SP,3502002.0,4995.0
Bálsamo-SP,3504800.0,9068.0
Amparo-SP,3501905.0,72195.0
São Caetano de Odivelas-PA,1507102.0,18050.0
Barão de Antonina-SP,3505005.0,3469.0
Soure-PA,1507904.0,25374.0
Bom Jesus do Tocantins-PA,1501576.0,16981.0
Cametá-PA,1502103.0,137890.0
Amaralina-GO,5200829.0,3812.0
Cristalina-GO,5206206.0,58997.0
Itamarati-AM,1301951.0,7851.0
Tucumã-PA,1508084.0,39602.0
Barra do Turvo-SP,3505401.0,7659.0
Serra Negra-SP,3551603.0,29229.0
Saltinho-SP,3545159.0,8286.0
Sales-SP,3544806.0,6331.0
Ulianópolis-PA,1508126.0,59210.0
Cromínia-GO,5206503.0,3486.0
Tefé-AM,1304203.0,59849.0
Barueri-SP,3505708.0,274182.0
Álvares Florence-SP,3501202.0,3679.0
Altinópolis-SP,3501004.0,16184.0
Bonito-PA,1501600.0,16286.0
São João de Iracema-SP,3549250.0,1922.0
Aloândia-GO,5200506.0,1995.0
São Pedro-SP,3550407.0,35653.0
São João do Araguaia-PA,1507508.0,13996.0
Amorinópolis-GO,5200902.0,3126.0
Salto-SP,3545209.0,118663.0
Assis Brasil-AC,1200054.0,7417.0
Aparecida-SP,3502507.0,36157.0
Altair-SP,3500907.0,4160.0
Buritama-SP,3508108.0,17144.0
Castanhal-PA,1502400.0,200793.0
Abel Figueiredo-PA,1500131.0,7434.0
Alfredo Marcondes-SP,3500808.0,4166.0
Alexânia-GO,5200308.0,27653.0
Ipixuna-AM,1301803.0,29689.0
Sertãozinho-SP,3551702.0,125815.0
Terra Alta-PA,1507961.0,11720.0
Anhumas-SP,3502408.0,4115.0
Breves-PA,1501808.0,102701.0
São João do Pau d'Alho-SP,3549300.0,2105.0
Alvinlândia-SP,3501509.0,3222.0
Abadiânia-GO,5200100.0,20042.0
Tailândia-PA,1507953.0,106339.0
Tucuruí-PA,1508100.0,113659.0
Angatuba-SP,3502200.0,25228.0
Corumbá de Goiás-GO,5205802.0,11110.0
Bujaru-PA,1501907.0,29132.0
Cabreúva-SP,3508405.0,49707.0
Capanema-PA,1502202.0,69027.0
Santo Antônio do Tauá-PA,1507003.0,31482.0
Iranduba-AM,1301852.0,48296.0
São Sebastião da Boa Vista-PA,1507706.0,26640.0
Alumínio-SP,3501152.0,18628.0
Itapiranga-AM,1302009.0,9148.0
